district_en,upazila_en,district_bn,upazila_bn,voters,u35,first_time,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65p,muslim,hindu,indigenous,christian,buddhist,unknown,registered,valid_votes_cast,turnout,bnp_share,jamaat_share,ncp_share,iab_share,km_share,independent_share,bnp_coalition_share,jamaat_coalition_share,leading_coalition,u35_pct,first_time_pct,minority_pct,hindu_pct,roll_ratio,ok
Bandarban,Rowangchhari,বান্দরবান,রোয়াংছড়ি,22439,7934,8243,3042,4892,5080,3696,2589,3140,1127,223,20471,0,303,315,22698,12658,55.767027931976386,94.46200031600569,0.0,3.705166693000474,0.6004108073945331,0.0,0.0,94.46200031600569,3.705166693000474,BNP-led Coalition,35.358081910958596,36.73514862516155,94.90598445127463,1.0079551618152234,0.9885893030222928,1
Bandarban,Lama,বান্দরবান,লামা,88810,34292,35668,12533,21759,21881,14769,9217,8651,54770,3422,20518,29,1104,8967,87554,50677,57.88085067501199,76.88300412415889,0.0,17.672711486473155,3.90907117627326,0.0,0.0,76.88300412415889,17.672711486473155,BNP-led Coalition,38.6127688323387,40.16214390271366,31.40287814836617,4.2859111005348,1.0143454325330654,1
Brahmanbaria,Akhaura,ব্রাহ্মণবাড়িয়া,আখাউড়া,137417,51930,55177,15945,35985,36389,22320,14598,12173,114498,10326,30,34,4,12525,134701,72083,53.5133369462736,64.15798454559328,33.46975014913364,0.0,0.6228930538407114,0.0,0.0,64.15798454559328,33.46975014913364,BNP-led Coalition,37.79008419627848,40.15296506254685,8.322390545431253,8.267943503186753,1.020163176219924,1
Brahmanbaria,Ashuganj,ব্রাহ্মণবাড়িয়া,আশুগঞ্জ,153078,59570,62492,18699,40871,38629,25017,16300,13561,126688,9426,74,56,6,16828,151051,65657,43.466776121972046,0.0,0.0,11.462601093561997,2.7856892639017925,0.0,53.4855384802839,31.23048570601764,11.462601093561997,Independent,38.914801604410826,40.82363239655601,7.017981651376147,6.918165137614679,1.0134193087103032,1
Brahmanbaria,Kasba,ব্রাহ্মণবাড়িয়া,কসবা,306435,118162,124512,36879,81283,80756,47902,33053,26557,260460,18144,33,80,0,27718,299910,158931,52.99289786936081,57.80936381196872,39.76568447942818,0.0,1.1073988082878734,0.0,0.0,57.80936381196872,39.76568447942818,BNP-led Coalition,38.560216685430845,40.632434284595426,6.550371882590585,6.50982896629915,1.0217565269580875,1
Brahmanbaria,Nabinagar,ব্রাহ্মণবাড়িয়া,নবীনগর,474776,177927,187009,54721,123206,121166,78295,50632,46749,395507,38060,216,95,0,40898,466759,248330,53.20304482613083,34.13240446180485,0.0,0.0,8.290581081625257,23.25494301936939,33.823943945556316,34.13240446180485,23.25494301936939,BNP-led Coalition,37.47598867676546,39.38889076111682,8.843730265189754,8.772051129580204,1.01717588734229,1
Brahmanbaria,Nasirnagar,ব্রাহ্মণবাড়িয়া,নাসিরনগর,271731,107939,113243,34080,73859,64914,43335,29154,26385,214004,45338,36,27,0,12326,273827,145808,53.248218765863115,46.48784703171294,16.383188851091848,0.0,0.6131350817513442,0.0,36.2401239986832,46.48784703171294,16.383188851091848,BNP-led Coalition,39.722740504395894,41.67467090615352,17.50197567510264,17.47768932749947,0.9923455320329988,1
Brahmanbaria,Banchharampur,ব্রাহ্মণবাড়িয়া,বাঞ্জারামপুর,289401,99981,105500,33244,66737,77491,49220,32369,30338,253460,14980,33,48,1,20879,288803,148575,51.44510271707704,0.9133434292444892,26.19821638902911,0.0,5.72572774692916,0.0,1.7136126535419822,64.33653037186606,26.19821638902911,BNP-led Coalition,34.54756548871635,36.45460796610931,5.6092238252359214,5.5786862901363765,1.0020706156099486,1
Brahmanbaria,Bijoynagar,ব্রাহ্মণবাড়িয়া,বিজয়নগর,225488,87089,92100,25610,61479,57294,36108,24037,20956,188566,20486,50,31,1,16354,222567,105278,47.30171139477101,50.74659473014305,0.0,18.863390261973063,1.2405250859628791,0.0,13.764509204202207,62.60567260016337,18.863390261973063,BNP-led Coalition,38.62245440999077,40.84474561839211,9.8348427324108,9.795633421633976,1.0131241379000482,1
Brahmanbaria,Brahmanbaria Sadar,ব্রাহ্মণবাড়িয়া,ব্রাহ্মণবাড়িয়া সদর,456737,173546,182755,54086,119460,115554,74004,49150,44470,374047,38418,134,125,14,43999,449533,206311,45.89451719895981,74.65864641245498,0.0,20.21414272627247,2.401713917338387,0.0,0.0916092695008991,74.65864641245498,20.21414272627247,BNP-led Coalition,37.996921641995286,40.013180451769834,9.374227718310404,9.30808406301334,1.0160255198172323,1
Brahmanbaria,Sarail,ব্রাহ্মণবাড়িয়া,সরাইল,288555,115195,121380,33946,81249,73425,44950,29489,25491,241369,21694,69,55,2,25366,285244,139284,48.82977380768745,0.0,0.0,6.649722868384021,1.3038109186984863,0.0,57.79701904023434,33.69877372849717,6.649722868384021,Independent,39.92133215504843,42.0647710141914,8.290620048710242,8.242745707457379,1.011607606119673,1
Bhola,Charfasson,ভোলা,চর ফ্যাশন,430924,168524,177048,51250,117274,109624,67084,39128,46562,335561,16541,515,87,2,78218,430457,250071,58.09430442529683,63.68911229210904,27.272654566103228,0.0,8.650743188934342,0.0,0.0775779678571285,63.68911229210904,27.272654566103228,BNP-led Coalition,39.10759205799631,41.08566707818548,4.860989039029674,4.689741597818013,1.0010848934969114,1
Bhola,Tazumuddin,ভোলা,তজুমুদ্দিন,108767,39771,42129,11263,28508,27466,18237,10824,12467,81719,7710,124,18,0,19196,107847,59321,55.00477528350349,70.26179599130157,0.0,0.0,3.1169400380978067,0.0,0.3118625781763625,70.26179599130157,25.689047723403178,BNP-led Coalition,36.56531852492024,38.73325549109565,8.766230141452032,8.60769668754396,1.0085306035402004,1
Bhola,Daulatkhan,ভোলা,দৌলত খান,163713,63355,66393,20936,42419,40034,25508,16416,18400,131598,4902,140,17,0,27056,164371,84193,51.22132249606074,62.81401066596985,35.78207214376492,0.0,0.0,0.0,0.8361740287197273,62.81401066596985,35.78207214376492,BNP-led Coalition,38.69882049684509,40.55450697256785,3.701969163672553,3.587082988796769,0.9959968607601096,1
Bhola,Borhanuddin,ভোলা,বোরহানউদ্দীন,229318,86713,90806,27093,59620,56392,36614,24427,25171,174589,13053,294,33,3,41346,226910,128140,56.47172887929135,50.91774621507726,48.03262057125019,0.0,0.0,0.0,0.5439363196503824,50.91774621507726,48.03262057125019,BNP-led Coalition,37.8134293862671,39.59828709477669,7.119677398761517,6.944119336922521,1.0106121369706051,1
Bhola,Bhola Sadar,ভোলা,ভোলা সদর,406091,154133,161377,48291,105842,99227,63571,42462,46695,321083,18818,486,68,1,65635,402861,205671,51.052596304929,0.0,35.86942252432283,0.0,12.199580884033235,0.0,0.0646663846628839,50.79082612521941,35.86942252432283,BNP-led Coalition,37.95528588419837,39.73912251194929,5.690309467302677,5.5272928072937475,1.008017653731684,1
Bhola,Monpura,ভোলা,মনপুরা,68063,28044,29194,9965,18079,17231,11090,5179,6519,53127,4845,67,10,0,10014,67782,44029,64.95677318462128,66.14276953825888,26.18047196166163,0.0,7.272479502146313,0.0,0.0863067523677576,66.14276953825888,26.18047196166163,BNP-led Coalition,41.203003100069054,42.892614195671655,8.479043566641975,8.346397009423073,1.0041456433861498,1
Bhola,Lalmohan,ভোলা,লালমোহন,279654,107288,113635,35701,71587,71904,44060,27374,28932,218186,11173,303,49,0,49943,277722,150734,54.27513844780032,68.62884286226067,0.0,0.0,3.5340400971247363,0.0,0.2136213462125333,68.62884286226067,27.183648015709792,BNP-led Coalition,38.36455048023629,40.634140759653,5.017173753107165,4.863937730452612,1.0069565968846543,1
Mymensingh,Ishwarganj,ময়মনসিংহ,ঈশ্বরগঞ্জ,348798,132568,138989,44253,88315,83020,54563,39219,39428,307088,11867,260,57,0,29526,345746,187821,54.32340504300845,57.276342900953566,0.0,0.0,17.428296090426525,0.0,0.0,57.276342900953566,24.380127887722885,BNP-led Coalition,38.007098664556565,39.84799224766197,3.8161818136259993,3.716893432559072,1.0088272893974188,1
Mymensingh,Gafargaon,ময়মনসিংহ,গফরগাঁও,405456,140095,148632,44161,95934,105191,67166,47449,45554,343653,10399,189,149,0,51066,404099,209897,51.94197461513144,35.56506286416671,30.57833127676908,0.0,1.1496114761049467,0.0,31.830373945316037,35.56506286416671,30.57833127676908,BNP-led Coalition,34.55245452034253,36.65798508346158,3.029713028019978,2.934337876350913,1.0033580879932888,1
Mymensingh,Gouripur,ময়মনসিংহ,গৌরীপুর,298264,112245,118827,38632,73613,69928,46319,34611,35158,256134,13248,198,64,0,28620,295661,168246,56.905036511410025,44.26732284868585,0.0,0.0,1.5976605684533365,0.0,38.938815781653055,44.26732284868585,14.997681965693092,BNP-led Coalition,37.63276828581391,39.83953812729662,5.010309890077287,4.913144738989185,1.008804001880532,1
Mymensingh,Tarakanda,ময়মনসিংহ,তারাকান্দা,277495,106918,112417,36022,70896,63743,43553,31784,31497,240549,15889,471,61,0,20525,276818,156306,56.46525876207472,40.52179698795952,0.0,0.0,1.5053804716389645,40.95428198533646,16.25657364400599,40.52179698795952,40.95428198533646,Jamaat-led Coalition,38.52970323789618,40.51136056505523,6.390240105848932,6.183212048099,1.0024456502106076,1
Mymensingh,Dhobaura,ময়মনসিংহ,ধোবাউড়া,189404,75922,79342,26797,49125,43349,28586,21288,20258,159198,7415,7701,860,2,14228,188079,98250,52.23868693474551,33.16437659033079,0.0,0.0,1.8055979643765905,25.521628498727736,39.25394402035624,33.16437659033079,25.521628498727736,Independent,40.08468670144242,41.89035078456632,9.121112481161804,4.232885783440654,1.0070449119784772,1
Mymensingh,Nandail,ময়মনসিংহ,নান্দাইল,384028,144685,152550,49436,95249,92174,61623,42778,42767,338448,9363,131,62,0,36024,381273,191928,50.33873366328064,44.30776124379976,0.0,0.0,2.873994414572131,0.0,15.801758992955692,44.30776124379976,36.487120170063776,BNP-led Coalition,37.67563823471205,39.723665982688765,2.7459454489028863,2.6904863162492387,1.0072257935914686,1
Mymensingh,Fulpur,ময়মনসিংহ,ফুলপুর,298493,113709,120144,36467,77242,72689,46037,34120,31937,261929,10906,626,81,0,24951,295968,160707,54.29877554330198,33.92633799398906,0.0,0.0,0.902263124817214,50.23489953766793,14.568749338858916,33.92633799398906,50.23489953766793,Jamaat-led Coalition,38.094360671774545,40.2501901217114,4.24541752272046,3.986956299215477,1.008531327711104,1
Mymensingh,Fulbaria,ময়মনসিংহ,ফুলবাড়ীয়া,412343,151772,161099,53555,98217,101578,66330,47394,45268,361253,13153,1068,131,0,36738,413309,230781,55.83740010500618,21.229650621151656,32.90825501232771,0.0,0.8397571723842084,0.0,45.02233719413643,21.229650621151656,32.90825501232771,Independent,36.807221172664505,39.06917299432754,3.82103539622742,3.50181706846288,0.9976627656305572,1
Mymensingh,Bhaluka,ময়মনসিংহ,ভালুকা,358640,118088,125329,40614,77474,94836,63445,44021,38250,299472,19987,871,205,2,38103,355146,199527,56.18168302613573,55.23763701153227,0.0,10.79001839350063,0.9056418429585972,0.0,32.873245224957024,55.23763701153227,10.79001839350063,BNP-led Coalition,32.9266116439884,34.94562792772697,6.571784224598097,6.235473595871928,1.0098382073851315,1
Mymensingh,Muktagachha,ময়মনসিংহ,মুক্তাগাছা,387664,139693,147060,46424,93269,96198,64243,46986,40543,331695,18896,761,143,2,36167,384617,233330,60.66554520471014,54.82235460506579,43.23318904555779,0.0,1.54545064929499,0.0,0.0,54.82235460506579,43.23318904555779,BNP-led Coalition,36.034555697717614,37.934912707912005,5.633618494610196,5.375863805380985,1.0079221667268998,1
Mymensingh,Haluaghat,ময়মনসিংহ,হালুয়াঘাট,293632,108914,115781,39340,69574,71465,46474,34864,31913,243192,13453,10583,709,1,25694,292159,166423,56.96316047083951,41.1517638787908,0.0,0.0,0.7931595993342266,16.543386430962066,41.26472903384749,41.1517638787908,16.543386430962066,Independent,37.092006320836965,39.430647885789014,9.235718711045092,5.020937679612448,1.0050417751977518,1
Magura,Magura Sadar,মাঙ্গরা,মাঙ্গরা সদর,344198,117937,123148,41868,76069,79808,62688,44541,39219,238867,71545,434,197,5,33150,338824,227774,67.22487190990013,61.45389728415008,30.460456417325947,0.0,6.830015717333849,0.0,0.3722988576395901,61.45389728415008,30.460456417325947,BNP-led Coalition,34.26428974020767,35.778243917745016,23.20574316504205,23.00127311540341,1.015860741860081,1
Magura,Mohammadpur,মাঙ্গরা,মোহাম্মদপুর,194138,71018,74161,25421,45597,45540,32375,23441,21764,152529,25036,182,99,1,16291,192073,131054,68.23134953897737,46.34120286294199,49.346834129442826,0.0,3.4993208906252384,0.0,0.0,46.34120286294199,49.346834129442826,Jamaat-led Coalition,36.58119482017946,38.20014628769226,14.235831922945003,14.077268663514143,1.0107511206676627,1
Magura,Shalikha,মাঙ্গরা,শালিখা,150648,49612,52267,16786,32826,36037,26944,19557,18494,96384,45019,388,31,0,8826,148802,101880,68.46682168250426,57.72673733804476,34.1421279937181,0.0,6.822732626619552,0.0,0.0,57.72673733804476,34.1421279937181,BNP-led Coalition,32.932398704264244,34.69478519462588,32.03875280280916,31.743312039034848,1.0124057472345802,1
Magura,Sreepur,মাঙ্গরা,শ্রীপুর,157320,51793,54391,18722,33071,37605,27614,20696,19610,107879,39495,208,43,1,9694,157492,109052,69.24288217814238,64.96166966217952,31.36026849576349,0.0,2.163188203792686,0.0,0.309026886256098,64.96166966217952,31.36026849576349,BNP-led Coalition,32.922069666920926,34.57348080345792,26.924119057618576,26.75341741969572,0.9989078810352272,1
Madaripur,Kalkini,মাদারীপুর,কালকিনী,268221,98437,103541,33692,64745,66184,43497,30451,29650,182726,48801,551,268,0,35875,197428,98875,50.08154871649411,42.57597977243995,49.62730720606827,0.0,6.122882427307206,0.0,0.2042983565107459,42.57597977243995,49.62730720606827,Jamaat-led Coalition,36.699960107523275,38.60286853005544,21.3560810171038,21.00358947431847,1.358576291103592,1
Madaripur,Madaripur Sadar,মাদারীপুর,মাদারীপুর সদর,342279,119275,125369,38827,80448,87647,59798,39726,35829,253095,46691,573,229,0,41691,337741,146971,43.51588939453605,46.18462145593348,15.386028536241843,0.0,11.861523701954807,15.897694102918262,9.854325002891729,46.18462145593348,31.283722639160107,BNP-led Coalition,34.84730293123446,36.627721829267934,15.800031937402691,15.533221552423916,1.0134363313900296,1
Madaripur,Rajoir,মাদারীপুর,রাজৈর,212579,72790,76025,24846,47944,54189,37122,25259,23218,130309,67920,1191,38,1,13120,211001,92911,44.033440599807584,23.591393914606453,0.0,0.0,4.458029727373508,12.433404010289417,58.99086222298759,23.591393914606453,12.433404010289417,Independent,34.24138790755437,35.76317510196209,34.66877904732301,34.052110960147196,1.0074786375420022,1
Madaripur,Shibchar,মাদারীপুর,শিবচর,323496,113342,119360,37814,75528,82190,54653,36719,36585,256741,31008,267,415,0,35065,324263,178671,55.100643613363225,36.410497506590325,0.4169674989226007,0.0,3.4499163266562567,35.54633936117221,22.22800566404173,36.410497506590325,35.96330686009481,BNP-led Coalition,35.03660014343299,36.896901352721514,10.987029826891009,10.750578127871137,0.9976346360824392,1
Manikganj,Ghior,মানিকগঞ্জ,ঘিওর,139899,42542,45045,14741,27801,33853,25618,19121,18765,108073,18266,2269,41,1,11249,138682,92833,66.93947303903896,50.23536888821863,26.141566037939096,0.0,0.5310611528228109,0.0,22.851787618626997,50.23536888821863,26.141566037939096,BNP-led Coalition,30.40908083688947,32.19822872214955,15.994558880684028,14.198212203653323,1.0087754719430062,1
Manikganj,Daulatpur,মানিকগঞ্জ,দৌলতপুর,161270,55145,58064,19529,35616,38922,27399,19796,20008,130905,9954,832,84,0,19495,159273,96723,60.727806972933266,35.15399646412953,20.051073684645843,0.0,1.6976313803335297,0.0,42.3901243757948,35.15399646412953,20.051073684645843,Independent,34.194208470267256,36.00421653128294,7.667078116734262,7.020983953447364,1.0125382205395768,1
Manikganj,Manikganj Sadar,মানিকগঞ্জ,মানিকগঞ্জ সদর,290741,85841,90272,30116,55725,71524,55134,39244,38998,224016,31838,3817,110,0,30960,287998,182680,63.43099604858367,63.94514998905189,0.0,0.0,0.9311364134004816,26.409021239325597,6.9553317276111235,63.94514998905189,26.409021239325597,BNP-led Coalition,29.52490360836621,31.04894046591296,13.767365588707412,12.255707692248471,1.0095243716970257,1
Manikganj,Shibalay,মানিকগঞ্জ,শিবালয়,160674,50257,52971,17646,32611,38333,28358,21050,22676,122120,22963,283,56,1,15251,159324,105449,66.18525771384098,53.294957752088685,24.60810439169646,0.0,1.0241917893958217,0.0,20.664017676791623,53.294957752088685,24.60810439169646,BNP-led Coalition,31.27886279049504,32.96799731132604,16.024287767409557,15.790487061881546,1.0084732996911954,1
